timestamp,latitude,longitude,altitude,speed,battery,roll,pitch,yaw,gps_satellites,signal_strength,acceleration_x,acceleration_y,acceleration_z
38.5,35.6760322,139.6511602,56.52,12.19,79.0,6.04,4.9,76.5,13,91.66,0.093,-0.096,1.009
39.0,35.6760876,139.6511738,56.71,12.43,78.73,5.6,3.54,81.0,13,90.8,0.07,-0.096,0.998
39.5,35.6761436,139.651182,56.87,12.85,78.46,5.33,3.02,85.5,12,90.38,0.046,-0.079,0.981
40.0,35.6762,139.6511847,57.06,12.96,78.19,5.0,2.72,90.0,11,91.01,0.055,-0.1,1.012
40.5,35.6762564,139.651182,57.54,12.68,77.92,5.59,3.84,94.5,14,86.33,0.05,-0.086,0.977
41.0,35.6763124,139.6511738,57.67,12.17,77.65,6.63,3.28,99.0,11,88.46,0.076,-0.122,0.986
41.5,35.6763678,139.6511602,58.37,12.17,77.38,5.14,3.74,103.5,12,87.92,0.083,-0.092,1.003
42.0,35.6764221,139.6511414,58.54,12.24,77.12,4.9,2.44,108.0,11,84.74,0.027,-0.1,0.993
42.5,35.676475,139.6511173,58.86,12.89,76.85,4.61,2.59,112.5,13,91.11,0.041,-0.064,0.98
43.0,35.6765263,139.6510883,59.55,12.87,76.58,5.37,3.2,117.0,14,87.48,0.065,-0.078,0.997
43.5,35.6765755,139.6510543,59.73,12.91,76.31,3.55,1.94,121.5,11,88.16,0.045,-0.049,1.005
44.0,35.6766224,139.6510157,60.08,12.79,76.04,2.97,2.03,126.0,14,87.52,0.037,-0.045,0.998
44.5,35.6766667,139.6509727,60.63,12.84,75.77,2.87,1.41,130.5,13,85.58,0.018,-0.064,1.0
45.0,35.6767082,139.6509256,60.99,12.9,75.5,3.42,1.35,135.0,12,91.76,0.041,-0.05,0.992
45.5,35.6767465,139.6508746,61.08,12.77,75.23,2.49,1.87,139.5,14,86.03,0.037,-0.056,1.004
46.0,35.6767814,139.65082,61.23,12.18,74.96,2.25,1.48,144.0,13,85.06,0.006,-0.05,0.992
46.5,35.6768127,139.6507622,61.65,12.43,74.69,0.65,-0.12,148.5,11,89.34,-0.021,-0.027,1.009
47.0,35.6768403,139.6507016,61.94,12.54,74.42,0.22,0.17,153.0,12,85.39,-0.017,-0.016,1.012
47.5,35.6768639,139.6506386,62.24,12.18,74.15,-0.49,-0.55,157.5,14,88.62,-0.001,0.025,0.993
48.0,35.6768835,139.6505734,62.8,12.26,73.88,-1.54,-1.39,162.0,13,91.21,-0.042,0.038,0.982
48.5,35.6768988,139.6505065,63.13,12.21,73.62,-1.16,-1.18,166.5,11,90.76,-0.012,0.033,1.008
49.0,35.6769098,139.6504384,63.24,12.82,73.35,-1.36,-2.02,171.0,12,84.28,-0.03,0.025,1.016
49.5,35.6769164,139.6503694,63.53,12.52,73.08,-1.85,-1.68,175.5,13,86.16,-0.049,0.028,1.002
50.0,35.6769186,139.6503,64.02,12.4,72.81,-2.41,-1.22,180.0,12,88.11,-0.034,0.059,0.985
50.5,35.6769164,139.6502306,58.29,17.78,72.54,-18.49,8.23,184.5,12,88.5,0.235,0.088,1.248
51.0,35.6769098,139.6501616,47.82,22.63,72.27,24.15,19.89,189.0,11,86.23,0.576,0.078,1.465
51.5,35.6768988,139.6500935,34.27,27.79,72.0,-47.07,31.16,193.5,11,84.82,0.862,0.101,1.725
52.0,35.6768835,139.6500266,18.21,33.12,71.73,51.94,41.59,198.0,14,91.71,1.145,0.081,1.95
52.5,35.6768639,139.6499614,0.0,0.0,71.46,-10.97,13.68,202.5,13,85.02,3.2,2.1,3.6
53.0,35.6768403,139.6498984,0.0,0.0,71.19,-5.88,-2.49,207.0,11,90.44,0.05,0.02,1.0
53.5,35.6768127,139.6498378,0.0,0.0,70.92,-4.94,-2.66,211.5,14,89.58,0.05,0.02,1.0
54.0,35.6767814,139.64978,0.0,0.0,70.65,-6.87,-3.88,216.0,12,89.41,0.05,0.02,1.0
54.5,35.6767465,139.6497254,0.0,0.0,70.38,-6.59,-3.34,220.5,14,86.41,0.05,0.02,1.0
55.0,35.6767082,139.6496744,0.0,0.0,70.12,-6.89,-3.09,225.0,12,89.97,0.05,0.02,1.0
55.5,35.6766667,139.6496273,0.0,0.0,69.85,-6.85,-4.19,229.5,14,87.35,0.05,0.02,1.0
56.0,35.6766224,139.6495843,0.0,0.0,69.58,-6.62,-4.04,234.0,13,90.13,0.05,0.02,1.0
56.5,35.6765755,139.6495457,0.0,0.0,69.31,-6.52,-3.47,238.5,12,86.44,0.05,0.02,1.0
57.0,35.6765263,139.6495117,0.0,0.0,69.04,-5.4,-3.18,243.0,13,89.0,0.05,0.02,1.0
57.5,35.676475,139.6494827,0.0,0.0,68.77,-4.59,-3.06,247.5,11,85.09,0.05,0.02,1.0
58.0,35.6764221,139.6494586,0.0,0.0,68.5,-4.3,-3.13,252.0,13,86.07,0.05,0.02,1.0
58.5,35.6763678,139.6494398,0.0,0.0,68.23,-4.89,-4.28,256.5,14,86.74,0.05,0.02,1.0
59.0,35.6763124,139.6494262,0.0,0.0,67.96,-4.95,-3.68,261.0,13,87.27,0.05,0.02,1.0
59.5,35.6762564,139.649418,0.0,0.0,67.69,-3.56,-2.64,265.5,14,88.12,0.05,0.02,1.0
60.0,35.6762,139.6494153,0.0,0.0,67.42,-3.18,-3.06,270.0,12,86.37,0.05,0.02,1.0
60.5,35.6761436,139.649418,0.0,0.0,67.15,-2.18,-3.49,274.5,13,90.27,0.05,0.02,1.0
61.0,35.6760876,139.6494262,0.0,0.0,66.88,-2.41,-3.8,279.0,13,91.54,0.05,0.02,1.0
61.5,35.6760322,139.6494398,0.0,0.0,66.62,-1.78,-1.99,283.5,13,90.32,0.05,0.02,1.0
62.0,35.6759779,139.6494586,0.0,0.0,66.35,-1.79,-2.47,288.0,12,84.5,0.05,0.02,1.0
62.5,35.675925,139.6494827,0.0,0.0,66.08,-1.12,-2.0,292.5,11,87.74,0.05,0.02,1.0
63.0,35.6758737,139.6495117,0.0,0.0,65.81,0.31,-1.97,297.0,14,88.0,0.05,0.02,1.0
63.5,35.6758245,139.6495457,0.0,0.0,65.54,1.38,-0.93,301.5,13,87.71,0.05,0.02,1.0
64.0,35.6757776,139.6495843,0.0,0.0,65.27,1.83,-0.45,306.0,12,89.07,0.05,0.02,1.0
64.5,35.6757333,139.6496273,0.0,0.0,65.0,2.55,-1.66,310.5,12,91.2,0.05,0.02,1.0
65.0,35.6756918,139.6496744,0.0,0.0,64.73,2.54,-1.05,315.0,14,84.78,0.05,0.02,1.0
